organization_city,report_issue_date,exam_num,diagnoise_num
绍兴市,2022-03-28,469,337
绍兴市,2022-03-29,377,290
绍兴市,2022-03-30,600,499
绍兴市,2022-03-31,240,216
绍兴市,2022-04-01,321,272
绍兴市,2022-04-02,789,654
绍兴市,2022-04-03,128,118
绍兴市,2022-04-04,226,184
绍兴市,2022-04-05,110,84
绍兴市,2022-04-06,330,250
绍兴市,2022-04-07,323,245
绍兴市,2022-04-08,260,216
绍兴市,2022-04-09,517,395
绍兴市,2022-04-10,110,87
绍兴市,2022-04-11,478,384
绍兴市,2022-04-12,198,178
绍兴市,2022-04-13,684,536
绍兴市,2022-04-14,406,373
绍兴市,2022-04-15,502,442
绍兴市,2022-04-16,242,193
绍兴市,2022-04-17,120,94
绍兴市,2022-04-18,529,405
绍兴市,2022-04-19,564,379
绍兴市,2022-04-20,410,337
绍兴市,2022-04-21,249,95
绍兴市,2022-04-22,380,278
绍兴市,2022-04-23,698,602
绍兴市,2022-04-24,321,202
绍兴市,2022-04-25,480,244
绍兴市,2022-04-26,330,234
绍兴市,2022-04-27,318,261
绍兴市,2022-04-28,338,260
绍兴市,2022-04-29,266,234
绍兴市,2022-04-30,154,143
绍兴市,2022-05-01,32,4
绍兴市,2022-05-02,16,15
绍兴市,2022-05-03,269,241
绍兴市,2022-05-04,275,235
绍兴市,2022-05-05,292,261
绍兴市,2022-05-06,336,295
绍兴市,2022-05-07,245,176
绍兴市,2022-05-08,18,11
绍兴市,2022-05-09,609,342
绍兴市,2022-05-10,214,169
绍兴市,2022-05-11,602,367
绍兴市,2022-05-12,198,169
绍兴市,2022-05-13,531,357
绍兴市,2022-05-14,346,270
绍兴市,2022-05-15,120,108
绍兴市,2022-05-16,365,253
绍兴市,2022-05-17,371,218
绍兴市,2022-05-18,541,309
绍兴市,2022-05-19,462,342
绍兴市,2022-05-20,673,482
绍兴市,2022-05-21,420,364
绍兴市,2022-05-22,121,78
绍兴市,2022-05-23,472,386
绍兴市,2022-05-24,623,541
绍兴市,2022-05-25,378,303
绍兴市,2022-05-26,577,520
绍兴市,2022-05-27,1237,457
绍兴市,2022-05-28,303,265
绍兴市,2022-05-29,173,149
绍兴市,2022-05-30,5158,633
绍兴市,2022-05-31,405,307
绍兴市,2022-06-01,1794,1356
绍兴市,2022-06-02,591,397
绍兴市,2022-06-03,187,76
绍兴市,2022-06-04,258,231
绍兴市,2022-06-05,119,84
绍兴市,2022-06-06,1090,593
绍兴市,2022-06-07,836,530
绍兴市,2022-06-08,415,316
绍兴市,2022-06-09,1264,964
绍兴市,2022-06-10,1099,660
绍兴市,2022-06-11,996,786
绍兴市,2022-06-12,47,40
绍兴市,2022-06-13,989,749
绍兴市,2022-06-14,696,501
绍兴市,2022-06-15,767,565
绍兴市,2022-06-16,1419,1149
绍兴市,2022-06-17,397,311
绍兴市,2022-06-18,534,432
绍兴市,2022-06-19,1254,1085
绍兴市,2022-06-20,664,596
绍兴市,2022-06-21,1058,880
绍兴市,2022-06-22,2707,2127
绍兴市,2022-06-23,1242,841
绍兴市,2022-06-24,642,445
绍兴市,2022-06-25,376,191
绍兴市,2022-06-26,701,461
绍兴市,2022-06-27,481,388
绍兴市,2022-06-28,762,648
绍兴市,2022-06-29,607,458
绍兴市,2022-06-30,798,554
绍兴市,2022-07-01,345,288
绍兴市,2022-07-02,813,653
绍兴市,2022-07-03,200,159
绍兴市,2022-07-04,2884,2337
绍兴市,2022-07-05,692,519
绍兴市,2022-07-06,1170,971
绍兴市,2022-07-07,623,482
绍兴市,2022-07-08,813,707
绍兴市,2022-07-09,380,292
绍兴市,2022-07-10,220,184
绍兴市,2022-07-11,737,533
绍兴市,2022-07-12,974,681
绍兴市,2022-07-13,1329,915
绍兴市,2022-07-14,1361,1130
绍兴市,2022-07-15,1128,872
绍兴市,2022-07-16,501,344
绍兴市,2022-07-17,444,358
绍兴市,2022-07-18,975,668
绍兴市,2022-07-19,754,552
绍兴市,2022-07-20,1572,1232
绍兴市,2022-07-21,705,588
绍兴市,2022-07-22,460,359
绍兴市,2022-07-23,461,303
绍兴市,2022-07-24,370,267
绍兴市,2022-07-25,588,373
绍兴市,2022-07-26,648,365
绍兴市,2022-07-27,528,373
绍兴市,2022-07-28,725,542
绍兴市,2022-07-29,437,380
绍兴市,2022-07-30,391,324
绍兴市,2022-07-31,419,323
绍兴市,2022-08-01,536,443
绍兴市,2022-08-02,471,378
绍兴市,2022-08-03,869,625
绍兴市,2022-08-04,469,403
绍兴市,2022-08-05,383,328
绍兴市,2022-08-06,507,417
绍兴市,2022-08-07,189,123
绍兴市,2022-08-08,678,580
绍兴市,2022-08-09,504,402
绍兴市,2022-08-10,420,346
绍兴市,2022-08-11,333,263
绍兴市,2022-08-12,327,279
绍兴市,2022-08-13,261,232
绍兴市,2022-08-14,1153,943
绍兴市,2022-08-15,503,405
绍兴市,2022-08-16,208,168
绍兴市,2022-08-17,390,314
绍兴市,2022-08-18,613,433
绍兴市,2022-08-19,210,161
绍兴市,2022-08-20,183,122
绍兴市,2022-08-21,105,89
绍兴市,2022-08-22,264,214
绍兴市,2022-08-23,331,249
绍兴市,2022-08-24,1089,759
绍兴市,2022-08-25,294,227
绍兴市,2022-08-26,359,292
绍兴市,2022-08-27,1186,914
绍兴市,2022-08-28,86,75
绍兴市,2022-08-29,372,273
绍兴市,2022-08-30,658,591
绍兴市,2022-08-31,463,382
绍兴市,2022-09-01,1126,960
绍兴市,2022-09-02,962,810
绍兴市,2022-09-03,376,303
绍兴市,2022-09-04,260,217
绍兴市,2022-09-05,506,397
绍兴市,2022-09-06,381,341
绍兴市,2022-09-07,519,418
绍兴市,2022-09-08,671,465
绍兴市,2022-09-09,615,505
绍兴市,2022-09-10,170,102
绍兴市,2022-09-11,340,268
绍兴市,2022-09-12,179,153
绍兴市,2022-09-13,516,408
绍兴市,2022-09-14,578,474
绍兴市,2022-09-15,736,484
绍兴市,2022-09-16,452,365
绍兴市,2022-09-17,92,72
绍兴市,2022-09-18,138,113
绍兴市,2022-09-19,886,674
绍兴市,2022-09-20,536,376
绍兴市,2022-09-21,294,247
绍兴市,2022-09-22,373,277
绍兴市,2022-09-23,453,327
绍兴市,2022-09-24,92,77
绍兴市,2022-09-25,194,183
绍兴市,2022-09-26,226,199
绍兴市,2022-09-27,406,340
绍兴市,2022-09-28,390,332
绍兴市,2022-09-29,683,558
绍兴市,2022-09-30,1182,1017
绍兴市,2022-10-01,27,27
绍兴市,2022-10-02,2,2
绍兴市,2022-10-03,17,17
绍兴市,2022-10-04,224,206
绍兴市,2022-10-05,112,109
绍兴市,2022-10-06,312,311
绍兴市,2022-10-07,121,109
绍兴市,2022-10-08,394,346
绍兴市,2022-10-09,708,642
绍兴市,2022-10-10,479,375
绍兴市,2022-10-11,170,152
绍兴市,2022-10-12,1119,886
绍兴市,2022-10-13,1083,987
绍兴市,2022-10-14,695,572
绍兴市,2022-10-15,208,168
绍兴市,2022-10-16,115,103
绍兴市,2022-10-17,677,603
绍兴市,2022-10-18,499,453
绍兴市,2022-10-19,340,298
绍兴市,2022-10-20,295,262
绍兴市,2022-10-21,653,563
绍兴市,2022-10-22,303,268
绍兴市,2022-10-23,205,141
绍兴市,2022-10-24,366,306
绍兴市,2022-10-25,781,652
绍兴市,2022-10-26,572,491
绍兴市,2022-10-27,910,808
绍兴市,2022-10-28,782,650
绍兴市,2022-10-29,882,771
绍兴市,2022-10-30,108,82
绍兴市,2022-10-31,938,734
绍兴市,2022-11-01,366,338
绍兴市,2022-11-02,463,395
绍兴市,2022-11-03,281,248
绍兴市,2022-11-04,910,814
绍兴市,2022-11-05,208,181
绍兴市,2022-11-06,150,134
绍兴市,2022-11-07,903,736
绍兴市,2022-11-08,440,402
绍兴市,2022-11-09,173,164
绍兴市,2022-11-10,269,256
绍兴市,2022-11-11,513,476
绍兴市,2022-11-12,207,133
绍兴市,2022-11-13,47,47
绍兴市,2022-11-14,443,412
绍兴市,2022-11-15,1106,1092
舟山市,2021-11-16,178,91
舟山市,2021-11-17,83,23
舟山市,2021-11-18,33,22
舟山市,2021-11-19,29,21
舟山市,2021-11-20,22,18
舟山市,2021-11-22,114,94
舟山市,2021-11-23,66,30
舟山市,2021-11-24,153,98
舟山市,2021-11-25,147,93
舟山市,2021-11-26,54,33
舟山市,2021-11-27,1,0
舟山市,2021-11-29,196,129
舟山市,2021-11-30,171,108
舟山市,2021-12-01,125,93
舟山市,2021-12-02,67,31
舟山市,2021-12-03,55,20
舟山市,2021-12-06,50,34
舟山市,2021-12-07,62,31
舟山市,2021-12-08,80,41
舟山市,2021-12-09,63,36
舟山市,2021-12-10,65,36
舟山市,2021-12-11,3,2
舟山市,2021-12-13,65,36
舟山市,2021-12-14,70,40
舟山市,2021-12-15,32,17
舟山市,2021-12-16,41,23
舟山市,2021-12-17,45,23
舟山市,2021-12-18,5,4
舟山市,2021-12-19,1,1
舟山市,2021-12-20,78,51
舟山市,2021-12-21,61,42
舟山市,2021-12-22,61,35
舟山市,2021-12-23,75,35
舟山市,2021-12-24,74,35
舟山市,2021-12-25,37,33
舟山市,2021-12-27,59,33
舟山市,2021-12-28,57,28
舟山市,2021-12-29,68,43
舟山市,2021-12-30,37,21
舟山市,2021-12-31,20,10
舟山市,2022-01-03,101,69
舟山市,2022-01-04,105,41
舟山市,2022-01-05,55,22
舟山市,2022-01-06,65,33
舟山市,2022-01-07,53,24
舟山市,2022-01-10,100,53
舟山市,2022-01-11,141,80
舟山市,2022-01-12,77,53
舟山市,2022-01-13,123,73
舟山市,2022-01-14,91,53
舟山市,2022-01-15,3,2
舟山市,2022-01-17,138,64
舟山市,2022-01-18,110,63
舟山市,2022-01-19,70,36
舟山市,2022-01-20,86,36
舟山市,2022-01-21,37,14
舟山市,2022-01-22,1,1
舟山市,2022-01-24,44,16
舟山市,2022-01-25,16,9
舟山市,2022-01-26,16,10
舟山市,2022-01-27,10,2
舟山市,2022-01-28,5,4
舟山市,2022-01-29,6,4
舟山市,2022-02-02,1,1
舟山市,2022-02-05,6,5
舟山市,2022-02-07,38,19
舟山市,2022-02-08,43,21
舟山市,2022-02-09,31,13
舟山市,2022-02-10,56,38
舟山市,2022-02-11,75,35
舟山市,2022-02-12,4,4
舟山市,2022-02-13,1,0
舟山市,2022-02-14,232,97
舟山市,2022-02-15,156,66
舟山市,2022-02-16,136,42
舟山市,2022-02-17,19,16
舟山市,2022-02-18,50,40
舟山市,2022-02-19,19,18
舟山市,2022-02-20,1,1
舟山市,2022-02-21,245,87
舟山市,2022-02-22,252,101
舟山市,2022-02-23,262,95
舟山市,2022-02-24,221,73
舟山市,2022-02-25,270,122
舟山市,2022-02-26,18,16
舟山市,2022-02-28,267,85
舟山市,2022-03-01,304,97
舟山市,2022-03-02,258,98
舟山市,2022-03-03,221,67
舟山市,2022-03-04,225,68
舟山市,2022-03-05,107,47
舟山市,2022-03-06,1,1
舟山市,2022-03-07,192,93
舟山市,2022-03-08,181,64
舟山市,2022-03-09,199,95
舟山市,2022-03-10,141,37
舟山市,2022-03-11,94,31
舟山市,2022-03-12,18,14
舟山市,2022-03-14,120,69
舟山市,2022-03-15,81,50
舟山市,2022-03-16,32,26
舟山市,2022-03-17,119,87
舟山市,2022-03-18,55,43
舟山市,2022-03-19,35,26
舟山市,2022-03-21,52,39
舟山市,2022-03-22,15,1
舟山市,2022-03-23,4,3
舟山市,2022-03-24,54,44
舟山市,2022-03-25,63,51
舟山市,2022-03-26,26,22
舟山市,2022-03-27,1,1
舟山市,2022-03-28,58,40
舟山市,2022-03-29,101,55
舟山市,2022-03-30,19,17
舟山市,2022-03-31,20,20
舟山市,2022-04-01,351,50
舟山市,2022-04-02,55,27
舟山市,2022-04-04,60,43
舟山市,2022-04-05,3,2
舟山市,2022-04-06,92,44
舟山市,2022-04-07,76,40
舟山市,2022-04-08,78,48
舟山市,2022-04-09,68,58
舟山市,2022-04-11,234,127
舟山市,2022-04-12,139,76
舟山市,2022-04-13,51,16
舟山市,2022-04-14,306,156
舟山市,2022-04-15,400,195
舟山市,2022-04-16,1543,647
舟山市,2022-04-18,468,251
舟山市,2022-04-19,120,57
舟山市,2022-04-20,150,80
舟山市,2022-04-21,246,133
舟山市,2022-04-22,1280,716
舟山市,2022-04-23,226,123
舟山市,2022-04-25,425,229
舟山市,2022-04-26,440,186
舟山市,2022-04-27,296,133
舟山市,2022-04-28,313,207
舟山市,2022-04-29,345,228
舟山市,2022-04-30,110,35
舟山市,2022-05-03,96,62
舟山市,2022-05-04,36,24
舟山市,2022-05-05,238,59
舟山市,2022-05-06,2,0
舟山市,2022-05-07,262,93
舟山市,2022-05-09,222,87
舟山市,2022-05-10,348,171
舟山市,2022-05-11,382,235
舟山市,2022-05-12,186,80
舟山市,2022-05-13,277,150
舟山市,2022-05-14,250,135
舟山市,2022-05-16,215,95
舟山市,2022-05-17,180,72
舟山市,2022-05-18,1274,781
舟山市,2022-05-19,71,23
舟山市,2022-05-20,56,26
舟山市,2022-05-21,63,16
舟山市,2022-05-23,129,32
舟山市,2022-05-24,161,71
舟山市,2022-05-25,276,131
舟山市,2022-05-26,91,24
舟山市,2022-05-27,102,30
舟山市,2022-05-28,124,77
舟山市,2022-05-29,2,2
舟山市,2022-05-30,202,28
舟山市,2022-05-31,69,33
舟山市,2022-06-01,211,120
舟山市,2022-06-02,317,245
舟山市,2022-06-03,34,11
舟山市,2022-06-06,93,35
舟山市,2022-06-07,106,38
舟山市,2022-06-08,174,53
舟山市,2022-06-09,123,58
舟山市,2022-06-10,105,38
舟山市,2022-06-11,303,201
舟山市,2022-06-13,318,213
舟山市,2022-06-14,227,137
舟山市,2022-06-15,339,223
舟山市,2022-06-16,230,164
舟山市,2022-06-17,128,57
舟山市,2022-06-18,79,29
舟山市,2022-06-20,411,278
舟山市,2022-06-21,154,71
舟山市,2022-06-22,214,170
舟山市,2022-06-23,14,0
舟山市,2022-06-24,169,46
舟山市,2022-06-25,3,1
舟山市,2022-06-27,343,270
舟山市,2022-06-28,625,401
舟山市,2022-06-29,166,81
舟山市,2022-06-30,380,261
舟山市,2022-07-01,181,105
舟山市,2022-07-02,39,24
舟山市,2022-07-04,227,121
舟山市,2022-07-05,289,175
舟山市,2022-07-06,299,147
舟山市,2022-07-07,227,134
舟山市,2022-07-08,189,150
舟山市,2022-07-09,135,62
舟山市,2022-07-11,163,118
舟山市,2022-07-12,248,110
舟山市,2022-07-13,143,68
舟山市,2022-07-14,51,27
舟山市,2022-07-15,125,84
舟山市,2022-07-16,93,44
舟山市,2022-07-17,185,0
舟山市,2022-07-18,138,60
舟山市,2022-07-19,120,51
舟山市,2022-07-20,196,79
舟山市,2022-07-21,147,63
舟山市,2022-07-22,111,59
舟山市,2022-07-23,1,1
舟山市,2022-07-25,132,65
舟山市,2022-07-26,270,110
舟山市,2022-07-27,496,323
舟山市,2022-07-28,321,190
舟山市,2022-07-29,325,151
舟山市,2022-07-30,123,30
舟山市,2022-08-01,358,149
舟山市,2022-08-02,480,227
舟山市,2022-08-03,253,135
舟山市,2022-08-04,339,134
舟山市,2022-08-05,264,94
舟山市,2022-08-06,96,48
舟山市,2022-08-08,259,104
舟山市,2022-08-09,206,65
舟山市,2022-08-10,301,114
舟山市,2022-08-11,312,142
舟山市,2022-08-12,333,176
舟山市,2022-08-13,106,46
舟山市,2022-08-15,384,156
舟山市,2022-08-16,321,87
舟山市,2022-08-17,352,127
舟山市,2022-08-18,358,175
舟山市,2022-08-19,372,233
舟山市,2022-08-20,77,43
舟山市,2022-08-22,353,202
舟山市,2022-08-23,303,174
舟山市,2022-08-24,280,137
舟山市,2022-08-25,263,144
舟山市,2022-08-26,354,186
舟山市,2022-08-27,95,42
舟山市,2022-08-29,403,234
舟山市,2022-08-30,271,153
舟山市,2022-08-31,374,203
舟山市,2022-09-01,370,221
舟山市,2022-09-02,213,107
舟山市,2022-09-03,87,39
舟山市,2022-09-05,141,100
舟山市,2022-09-06,133,63
舟山市,2022-09-07,195,67
舟山市,2022-09-08,207,76
舟山市,2022-09-09,123,27
舟山市,2022-09-12,135,78
舟山市,2022-09-13,286,123
舟山市,2022-09-14,229,122
舟山市,2022-09-15,112,59
舟山市,2022-09-16,188,77
舟山市,2022-09-17,38,10
舟山市,2022-09-19,224,67
舟山市,2022-09-20,299,130
舟山市,2022-09-21,431,145
舟山市,2022-09-22,281,110
舟山市,2022-09-23,224,78
舟山市,2022-09-24,86,25
舟山市,2022-09-26,352,166
舟山市,2022-09-27,316,159
舟山市,2022-09-28,296,132
舟山市,2022-09-29,196,70
舟山市,2022-09-30,255,111
舟山市,2022-10-04,63,21
舟山市,2022-10-06,233,88
舟山市,2022-10-07,142,78
舟山市,2022-10-08,185,85
舟山市,2022-10-09,41,10
舟山市,2022-10-10,224,67
舟山市,2022-10-11,125,48
舟山市,2022-10-12,241,64
舟山市,2022-10-13,189,55
舟山市,2022-10-14,190,56
舟山市,2022-10-15,25,5
舟山市,2022-10-17,223,110
舟山市,2022-10-18,187,41
舟山市,2022-10-19,204,53
舟山市,2022-10-20,217,75
舟山市,2022-10-21,184,65
舟山市,2022-10-22,68,19
舟山市,2022-10-24,195,64
舟山市,2022-10-25,224,96
舟山市,2022-10-26,213,99
舟山市,2022-10-27,86,31
舟山市,2022-10-28,144,78
舟山市,2022-10-29,71,33
舟山市,2022-10-31,264,145
舟山市,2022-11-01,198,58
舟山市,2022-11-02,186,86
舟山市,2022-11-03,127,60
舟山市,2022-11-04,168,67
舟山市,2022-11-05,76,19
舟山市,2022-11-07,139,47
舟山市,2022-11-08,177,81
舟山市,2022-11-09,236,118
舟山市,2022-11-10,126,47
舟山市,2022-11-11,76,28
舟山市,2022-11-12,54,23
舟山市,2022-11-14,71,35
舟山市,2022-11-15,34,12
衢州市,2021-11-16,191,123
衢州市,2021-11-17,173,117
衢州市,2021-11-18,319,164
衢州市,2021-11-19,74,62
衢州市,2021-11-20,23,8
衢州市,2021-11-22,76,61
衢州市,2021-11-23,101,97
衢州市,2021-11-24,164,139
衢州市,2021-11-25,108,88
衢州市,2021-11-26,112,89
衢州市,2021-11-27,58,23
衢州市,2021-11-28,11,11
衢州市,2021-11-29,251,217
衢州市,2021-11-30,130,114
衢州市,2021-12-01,202,178
衢州市,2021-12-02,106,80
衢州市,2021-12-03,615,434
衢州市,2021-12-04,99,59
衢州市,2021-12-05,3,2
衢州市,2021-12-06,104,55
衢州市,2021-12-07,278,207
衢州市,2021-12-08,165,135
衢州市,2021-12-09,125,99
衢州市,2021-12-10,200,169
衢州市,2021-12-11,39,37
衢州市,2021-12-12,86,72
衢州市,2021-12-13,68,62
衢州市,2021-12-14,240,228
衢州市,2021-12-15,417,362
衢州市,2021-12-16,335,306
衢州市,2021-12-17,233,153
衢州市,2021-12-18,153,119
衢州市,2021-12-19,138,103
衢州市,2021-12-20,326,280
衢州市,2021-12-21,140,108
衢州市,2021-12-22,139,118
衢州市,2021-12-23,61,42
衢州市,2021-12-24,49,37
衢州市,2021-12-25,34,30
衢州市,2021-12-26,45,39
衢州市,2021-12-27,70,56
衢州市,2021-12-28,422,353
衢州市,2021-12-29,164,113
衢州市,2021-12-30,388,351
衢州市,2021-12-31,184,150
衢州市,2022-01-01,1,1
衢州市,2022-01-02,2,1
衢州市,2022-01-03,10,10
衢州市,2022-01-04,230,195
衢州市,2022-01-05,99,88
衢州市,2022-01-06,36,25
衢州市,2022-01-07,98,64
衢州市,2022-01-08,19,10
衢州市,2022-01-09,47,35
衢州市,2022-01-10,129,110
衢州市,2022-01-11,98,77
衢州市,2022-01-12,45,30
衢州市,2022-01-13,47,36
衢州市,2022-01-14,150,140
衢州市,2022-01-15,15,14
衢州市,2022-01-16,8,7
衢州市,2022-01-17,110,37
衢州市,2022-01-18,58,50
衢州市,2022-01-19,44,19
衢州市,2022-01-20,80,51
衢州市,2022-01-21,50,38
衢州市,2022-01-22,4,3
衢州市,2022-01-24,68,52
衢州市,2022-01-25,41,26
衢州市,2022-01-26,100,36
衢州市,2022-01-27,19,16
衢州市,2022-01-28,31,27
衢州市,2022-01-29,5,4
衢州市,2022-01-30,14,12
衢州市,2022-01-31,1,1
衢州市,2022-02-01,1,1
衢州市,2022-02-02,1,1
衢州市,2022-02-03,1,1
衢州市,2022-02-07,11,6
衢州市,2022-02-08,60,52
衢州市,2022-02-09,77,63
衢州市,2022-02-10,99,87
衢州市,2022-02-11,100,71
衢州市,2022-02-12,14,10
衢州市,2022-02-13,11,11
衢州市,2022-02-14,208,143
衢州市,2022-02-15,168,142
衢州市,2022-02-16,197,150
衢州市,2022-02-17,167,151
衢州市,2022-02-18,192,157
衢州市,2022-02-19,40,35
衢州市,2022-02-20,6,5
衢州市,2022-02-21,152,106
衢州市,2022-02-22,208,162
衢州市,2022-02-23,222,163
衢州市,2022-02-24,208,146
衢州市,2022-02-25,214,160
衢州市,2022-02-26,20,17
衢州市,2022-02-27,1,0
衢州市,2022-02-28,204,159
衢州市,2022-03-01,68,57
衢州市,2022-03-02,121,99
衢州市,2022-03-03,83,65
衢州市,2022-03-04,162,123
衢州市,2022-03-05,40,36
衢州市,2022-03-06,71,14
衢州市,2022-03-07,119,88
衢州市,2022-03-08,169,138
衢州市,2022-03-09,165,134
衢州市,2022-03-10,197,165
衢州市,2022-03-11,227,187
衢州市,2022-03-12,41,34
衢州市,2022-03-13,17,15
衢州市,2022-03-14,36,25
衢州市,2022-03-15,58,41
衢州市,2022-03-16,41,33
衢州市,2022-03-17,66,27
衢州市,2022-03-18,22,10
衢州市,2022-03-19,5,2
衢州市,2022-03-20,24,23
衢州市,2022-03-23,2,2
衢州市,2022-03-24,9,7
衢州市,2022-03-25,41,16
衢州市,2022-03-26,10,10
衢州市,2022-03-27,3,0
衢州市,2022-03-28,50,42
衢州市,2022-03-29,90,80
衢州市,2022-03-30,164,64
衢州市,2022-03-31,46,39
衢州市,2022-04-01,54,47
衢州市,2022-04-02,107,60
衢州市,2022-04-03,6,6
衢州市,2022-04-04,3,1
衢州市,2022-04-05,4,4
衢州市,2022-04-06,77,61
衢州市,2022-04-07,56,46
衢州市,2022-04-08,91,72
衢州市,2022-04-09,17,9
衢州市,2022-04-10,17,13
衢州市,2022-04-11,95,82
衢州市,2022-04-12,93,77
衢州市,2022-04-13,160,135
衢州市,2022-04-14,101,83
衢州市,2022-04-15,97,81
衢州市,2022-04-16,3,3
衢州市,2022-04-17,2,2
衢州市,2022-04-18,205,180
衢州市,2022-04-19,117,104
衢州市,2022-04-20,95,74
衢州市,2022-04-21,139,108
衢州市,2022-04-22,125,93
衢州市,2022-04-23,21,20
衢州市,2022-04-24,66,62
衢州市,2022-04-25,101,94
衢州市,2022-04-26,127,113
衢州市,2022-04-27,131,111
衢州市,2022-04-28,57,47
衢州市,2022-04-29,169,113
衢州市,2022-04-30,15,8
衢州市,2022-05-01,2,2
衢州市,2022-05-02,48,45
衢州市,2022-05-03,1,1
衢州市,2022-05-04,17,13
衢州市,2022-05-05,73,64
衢州市,2022-05-06,125,112
衢州市,2022-05-07,225,198
衢州市,2022-05-08,1,0
衢州市,2022-05-09,30,26
衢州市,2022-05-10,211,189
衢州市,2022-05-11,133,107
衢州市,2022-05-12,131,98
衢州市,2022-05-13,149,118
衢州市,2022-05-14,55,46
衢州市,2022-05-15,44,40
衢州市,2022-05-16,129,91
衢州市,2022-05-17,173,137
衢州市,2022-05-18,30,22
衢州市,2022-05-19,156,132
衢州市,2022-05-20,169,133
衢州市,2022-05-21,25,8
衢州市,2022-05-22,2,1
衢州市,2022-05-23,158,138
衢州市,2022-05-24,74,63
衢州市,2022-05-25,133,120
衢州市,2022-05-26,243,176
衢州市,2022-05-27,320,277
衢州市,2022-05-28,27,17
衢州市,2022-05-29,22,19
衢州市,2022-05-30,53,42
衢州市,2022-05-31,138,96
衢州市,2022-06-01,201,112
衢州市,2022-06-02,346,240
衢州市,2022-06-03,26,19
衢州市,2022-06-04,92,52
衢州市,2022-06-05,4,3
衢州市,2022-06-06,160,77
衢州市,2022-06-07,130,99
衢州市,2022-06-08,459,383
衢州市,2022-06-09,374,337
衢州市,2022-06-10,132,117
衢州市,2022-06-11,341,278
衢州市,2022-06-12,215,196
衢州市,2022-06-13,184,143
衢州市,2022-06-14,172,150
衢州市,2022-06-15,169,116
衢州市,2022-06-16,445,121
衢州市,2022-06-17,149,126
衢州市,2022-06-18,8,6
衢州市,2022-06-19,39,17
衢州市,2022-06-20,1396,1150
衢州市,2022-06-21,470,354
衢州市,2022-06-22,313,244
衢州市,2022-06-23,235,180
衢州市,2022-06-24,218,163
衢州市,2022-06-25,79,52
衢州市,2022-06-26,46,38
衢州市,2022-06-27,130,90
衢州市,2022-06-28,320,233
衢州市,2022-06-29,185,149
衢州市,2022-06-30,479,395
衢州市,2022-07-01,290,224
衢州市,2022-07-02,8,6
衢州市,2022-07-03,10,10
衢州市,2022-07-04,175,153
衢州市,2022-07-05,203,156
衢州市,2022-07-06,324,245
衢州市,2022-07-07,298,236
衢州市,2022-07-08,221,181
衢州市,2022-07-09,10,5
衢州市,2022-07-10,17,8
衢州市,2022-07-11,252,192
衢州市,2022-07-12,269,202
衢州市,2022-07-13,411,323
衢州市,2022-07-14,391,277
衢州市,2022-07-15,187,148
衢州市,2022-07-16,46,43
衢州市,2022-07-17,45,36
衢州市,2022-07-18,177,158
衢州市,2022-07-19,295,202
衢州市,2022-07-20,191,144
衢州市,2022-07-21,262,224
衢州市,2022-07-22,270,224
衢州市,2022-07-23,26,4
衢州市,2022-07-24,1,1
衢州市,2022-07-25,348,213
衢州市,2022-07-26,124,101
衢州市,2022-07-27,300,253
衢州市,2022-07-28,187,172
衢州市,2022-07-29,131,118
衢州市,2022-07-30,37,28
衢州市,2022-07-31,13,12
衢州市,2022-08-01,279,258
衢州市,2022-08-02,271,204
衢州市,2022-08-03,294,243
衢州市,2022-08-04,185,147
衢州市,2022-08-05,117,66
衢州市,2022-08-06,56,14
衢州市,2022-08-07,51,51
衢州市,2022-08-08,96,81
衢州市,2022-08-09,115,80
衢州市,2022-08-10,358,259
衢州市,2022-08-11,201,160
衢州市,2022-08-12,299,169
衢州市,2022-08-13,66,22
衢州市,2022-08-14,4,4
衢州市,2022-08-15,247,196
衢州市,2022-08-16,184,114
衢州市,2022-08-17,320,220
衢州市,2022-08-18,397,279
衢州市,2022-08-19,353,155
衢州市,2022-08-20,6,3
衢州市,2022-08-21,2,2
衢州市,2022-08-22,278,156
衢州市,2022-08-23,403,270
衢州市,2022-08-24,933,773
衢州市,2022-08-25,724,593
衢州市,2022-08-26,335,297
衢州市,2022-08-27,32,25
衢州市,2022-08-28,36,32
衢州市,2022-08-29,196,160
衢州市,2022-08-30,183,135
衢州市,2022-08-31,220,164
衢州市,2022-09-01,288,162
衢州市,2022-09-02,221,184
衢州市,2022-09-03,8,5
衢州市,2022-09-04,3,2
衢州市,2022-09-05,302,215
衢州市,2022-09-06,296,216
衢州市,2022-09-07,397,347
衢州市,2022-09-08,203,180
衢州市,2022-09-09,533,461
衢州市,2022-09-10,19,18
衢州市,2022-09-11,20,20
衢州市,2022-09-12,51,47
衢州市,2022-09-13,269,232
衢州市,2022-09-14,559,455
衢州市,2022-09-15,400,330
衢州市,2022-09-16,262,234
衢州市,2022-09-17,14,10
衢州市,2022-09-18,19,17
衢州市,2022-09-19,483,386
衢州市,2022-09-20,403,329
衢州市,2022-09-21,253,228
衢州市,2022-09-22,244,168
衢州市,2022-09-23,279,227
衢州市,2022-09-24,132,69
衢州市,2022-09-25,74,20
衢州市,2022-09-26,584,518
衢州市,2022-09-27,461,366
衢州市,2022-09-28,367,301
衢州市,2022-09-29,265,179
衢州市,2022-09-30,221,128
衢州市,2022-10-01,1,1
衢州市,2022-10-02,4,4
衢州市,2022-10-03,32,30
